state,date,delta_confirmed,delta_deceased,delta_recovered,delta_vaccinated1,delta_vaccinated2,delta_tested,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_vaccinated1,delta7_vaccinated2,delta7_tested,total_confirmed,total_deceased,total_recovered,total_vaccinated1,total_vaccinated2,total_tested
RJ,20-10-2021,1,0,1,65137,160425,8825,19,0,17,452228,981762,79267,19,0,17,452228,981762,79267
RJ,21-10-2021,2,0,4,45072,107713,17821,13,0,19,442546,962135,87591,13,0,19,442546,962135,87591
RJ,22-10-2021,1,0,5,54473,133362,17826,13,0,21,442036,989147,90796,13,0,21,442036,989147,90796
RJ,23-10-2021,4,0,4,40346,102888,15850,12,0,24,363974,839374,99125,12,0,24,363974,839374,99125
RJ,24-10-2021,2,0,3,4499,11002,12043,12,0,23,332851,786096,95239,12,0,23,332851,786096,95239
RJ,25-10-2021,1,0,15,38508,113872,4641,11,0,37,286769,716638,94247,11,0,37,286769,716638,94247
RJ,26-10-2021,4,0,1,44172,115028,18034,15,0,33,292207,744290,95040,15,0,33,292207,744290,95040
RJ,27-10-2021,4,0,4,19371,58434,16712,18,0,36,246441,642299,102927,18,0,36,246441,642299,102927
RJ,28-10-2021,7,0,1,58688,193650,11560,23,0,33,260057,728236,96666,23,0,33,260057,728236,96666
RJ,29-10-2021,6,0,2,55637,188726,17110,28,0,30,261221,783600,95950,28,0,30,261221,783600,95950
RJ,30-10-2021,3,0,1,45725,165565,13621,27,0,27,266600,846277,93721,27,0,27,266600,846277,93721
RJ,31-10-2021,2,0,2,9399,29672,13454,27,0,26,271500,864947,95132,27,0,26,271500,864947,95132
SK,04-05-2020,0,0,0,0,0,170,0,0,0,0,0,170,0,0,0,0,0,170
SK,05-05-2020,0,0,0,0,0,11,0,0,0,0,0,181,0,0,0,0,0,181
SK,06-05-2020,0,0,0,0,0,8,0,0,0,0,0,189,0,0,0,0,0,189
SK,07-05-2020,0,0,0,0,0,27,0,0,0,0,0,216,0,0,0,0,0,216
SK,08-05-2020,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,216
SK,09-05-2020,0,0,0,0,0,3,0,0,0,0,0,219,0,0,0,0,0,219
SK,10-05-2020,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,219
SK,11-05-2020,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,49
SK,12-05-2020,0,0,0,0,0,129,0,0,0,0,0,167,0,0,0,0,0,167
SK,13-05-2020,0,0,0,0,0,91,0,0,0,0,0,250,0,0,0,0,0,250
SK,14-05-2020,0,0,0,0,0,140,0,0,0,0,0,363,0,0,0,0,0,363
SK,15-05-2020,0,0,0,0,0,-231,0,0,0,0,0,132,0,0,0,0,0,132
SK,16-05-2020,0,0,0,0,0,492,0,0,0,0,0,621,0,0,0,0,0,621
SK,17-05-2020,0,0,0,0,0,107,0,0,0,0,0,728,0,0,0,0,0,728
SK,18-05-2020,0,0,0,0,0,140,0,0,0,0,0,868,0,0,0,0,0,868
SK,19-05-2020,0,0,0,0,0,117,0,0,0,0,0,856,0,0,0,0,0,856
SK,20-05-2020,0,0,0,0,0,138,0,0,0,0,0,903,0,0,0,0,0,903
SK,21-05-2020,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,0,0,763
SK,22-05-2020,0,0,0,0,0,295,0,0,0,0,0,1289,0,0,0,0,0,1289
SK,23-05-2020,1,0,0,0,0,70,1,0,0,0,0,867,1,0,0,0,0,867
SK,24-05-2020,0,0,0,0,0,148,1,0,0,0,0,908,1,0,0,0,0,908
SK,25-05-2020,0,0,0,0,0,248,1,0,0,0,0,1016,1,0,0,0,0,1016
SK,26-05-2020,0,0,0,0,0,152,1,0,0,0,0,1051,1,0,0,0,0,1051
SK,27-05-2020,0,0,0,0,0,162,1,0,0,0,0,1075,1,0,0,0,0,1075
SK,28-05-2020,0,0,0,0,0,209,1,0,0,0,0,1284,1,0,0,0,0,1284
SK,29-05-2020,0,0,0,0,0,133,1,0,0,0,0,1122,1,0,0,0,0,1122
SK,30-05-2020,0,0,0,0,0,70,0,0,0,0,0,1122,0,0,0,0,0,1122
SK,31-05-2020,0,0,0,0,0,96,0,0,0,0,0,1070,0,0,0,0,0,1070
SK,01-06-2020,0,0,0,0,0,600,0,0,0,0,0,1422,0,0,0,0,0,1422
SK,02-06-2020,0,0,0,0,0,263,0,0,0,0,0,1533,0,0,0,0,0,1533
SK,03-06-2020,1,0,0,0,0,314,1,0,0,0,0,1685,1,0,0,0,0,1685
SK,04-06-2020,0,0,0,0,0,256,1,0,0,0,0,1732,1,0,0,0,0,1732
SK,05-06-2020,1,0,0,0,0,403,2,0,0,0,0,2002,2,0,0,0,0,2002
SK,06-06-2020,4,0,0,0,0,244,6,0,0,0,0,2176,6,0,0,0,0,2176
SK,07-06-2020,0,0,0,0,0,0,6,0,0,0,0,2080,6,0,0,0,0,2080
SK,08-06-2020,0,0,0,0,0,542,6,0,0,0,0,2022,6,0,0,0,0,2022
SK,09-06-2020,6,0,3,0,0,268,12,0,3,0,0,2027,12,0,3,0,0,2027
SK,10-06-2020,0,0,0,0,0,346,11,0,3,0,0,2059,11,0,3,0,0,2059
SK,11-06-2020,0,0,0,0,0,531,11,0,3,0,0,2334,11,0,3,0,0,2334
SK,12-06-2020,50,0,0,0,0,-1535,60,0,3,0,0,396,60,0,3,0,0,396
SK,13-06-2020,0,0,1,0,0,220,56,0,4,0,0,372,56,0,4,0,0,372
SK,14-06-2020,5,0,0,0,0,287,61,0,4,0,0,659,61,0,4,0,0,659
SK,15-06-2020,0,0,0,0,0,98,61,0,4,0,0,215,61,0,4,0,0,215
SK,16-06-2020,0,0,0,0,0,430,55,0,1,0,0,377,55,0,1,0,0,377
SK,17-06-2020,2,0,0,0,0,157,57,0,1,0,0,188,57,0,1,0,0,188
SK,18-06-2020,0,0,1,0,0,0,57,0,2,0,0,-343,57,0,2,0,0,-343
SK,19-06-2020,0,0,16,0,0,533,7,0,18,0,0,1725,7,0,18,0,0,1725
SK,20-06-2020,0,0,0,0,0,301,7,0,17,0,0,1806,7,0,17,0,0,1806
SK,21-06-2020,8,0,4,0,0,2171,10,0,21,0,0,3690,10,0,21,0,0,3690
SK,22-06-2020,0,0,4,0,0,95,10,0,25,0,0,3687,10,0,25,0,0,3687
SK,23-06-2020,1,0,0,0,0,145,11,0,25,0,0,3402,11,0,25,0,0,3402
SK,24-06-2020,4,0,10,0,0,255,13,0,35,0,0,3500,13,0,35,0,0,3500
SK,25-06-2020,2,0,0,0,0,176,15,0,34,0,0,3676,15,0,34,0,0,3676
SK,26-06-2020,2,0,0,0,0,187,17,0,18,0,0,3330,17,0,18,0,0,3330
SK,27-06-2020,0,0,10,0,0,7,17,0,28,0,0,3036,17,0,28,0,0,3036
SK,28-06-2020,1,0,0,0,0,145,10,0,24,0,0,1010,10,0,24,0,0,1010
SK,29-06-2020,0,0,0,0,0,76,10,0,20,0,0,991,10,0,20,0,0,991
SK,30-06-2020,0,0,1,0,0,95,9,0,21,0,0,941,9,0,21,0,0,941
SK,01-07-2020,1,0,2,0,0,188,6,0,13,0,0,874,6,0,13,0,0,874
SK,02-07-2020,12,0,0,0,0,177,16,0,13,0,0,875,16,0,13,0,0,875
SK,03-07-2020,1,0,0,0,0,172,15,0,13,0,0,860,15,0,13,0,0,860
SK,04-07-2020,1,0,0,0,0,170,16,0,3,0,0,1023,16,0,3,0,0,1023
SK,05-07-2020,22,0,9,0,0,145,37,0,12,0,0,1023,37,0,12,0,0,1023
SK,06-07-2020,0,0,4,0,0,20,37,0,16,0,0,967,37,0,16,0,0,967
SK,07-07-2020,2,0,0,0,0,174,39,0,15,0,0,1046,39,0,15,0,0,1046
SK,08-07-2020,6,0,6,0,0,239,44,0,19,0,0,1097,44,0,19,0,0,1097
SK,09-07-2020,1,0,0,0,0,192,33,0,19,0,0,1112,33,0,19,0,0,1112
SK,10-07-2020,-13,0,9,0,0,107,19,0,28,0,0,1047,19,0,28,0,0,1047
SK,11-07-2020,26,0,0,0,0,127,44,0,28,0,0,1004,44,0,28,0,0,1004
SK,12-07-2020,4,0,1,0,0,285,26,0,20,0,0,1144,26,0,20,0,0,1144
SK,13-07-2020,2,0,6,0,0,105,28,0,22,0,0,1229,28,0,22,0,0,1229
SK,14-07-2020,45,0,-1,0,0,303,71,0,21,0,0,1358,71,0,21,0,0,1358
SK,15-07-2020,11,0,1,0,0,413,76,0,16,0,0,1532,76,0,16,0,0,1532
SK,16-07-2020,13,0,0,0,0,410,88,0,16,0,0,1750,88,0,16,0,0,1750
SK,17-07-2020,32,0,1,0,0,611,133,0,8,0,0,2254,133,0,8,0,0,2254
SK,18-07-2020,19,0,2,0,0,766,126,0,10,0,0,2893,126,0,10,0,0,2893
SK,19-07-2020,10,0,0,0,0,818,132,0,9,0,0,3426,132,0,9,0,0,3426
SK,20-07-2020,22,0,2,0,0,949,152,0,5,0,0,4270,152,0,5,0,0,4270
SK,21-07-2020,25,0,16,0,0,658,132,0,22,0,0,4625,132,0,22,0,0,4625
SK,22-07-2020,108,0,4,0,0,1920,229,0,25,0,0,6132,229,0,25,0,0,6132
SK,23-07-2020,22,0,10,0,0,566,238,0,35,0,0,6288,238,0,35,0,0,6288
SK,24-07-2020,17,0,15,0,0,735,223,0,49,0,0,6412,223,0,49,0,0,6412
SK,25-07-2020,22,0,5,0,0,487,226,0,52,0,0,6133,226,0,52,0,0,6133
SK,26-07-2020,46,1,5,0,0,0,262,1,57,0,0,5315,262,1,57,0,0,5315
SK,27-07-2020,10,0,27,0,0,1138,250,1,82,0,0,5504,250,1,82,0,0,5504
SK,28-07-2020,24,0,12,0,0,583,249,1,78,0,0,5429,249,1,78,0,0,5429
SK,29-07-2020,17,0,12,0,0,644,158,1,86,0,0,4153,158,1,86,0,0,4153
SK,30-07-2020,14,0,16,0,0,513,150,1,92,0,0,4100,150,1,92,0,0,4100
SK,31-07-2020,29,0,17,0,0,789,162,1,94,0,0,4154,162,1,94,0,0,4154
SK,01-08-2020,11,0,38,0,0,977,151,1,127,0,0,4644,151,1,127,0,0,4644
SK,02-08-2020,8,0,20,0,0,557,113,0,142,0,0,5201,113,0,142,0,0,5201
SK,03-08-2020,30,0,8,0,0,642,133,0,123,0,0,4705,133,0,123,0,0,4705
SK,04-08-2020,95,0,2,0,0,974,204,0,113,0,0,5096,204,0,113,0,0,5096
SK,05-08-2020,17,0,4,0,0,946,204,0,105,0,0,5398,204,0,105,0,0,5398
SK,06-08-2020,29,0,50,0,0,432,219,0,139,0,0,5317,219,0,139,0,0,5317
SK,07-08-2020,25,0,53,0,0,491,215,0,175,0,0,5019,215,0,175,0,0,5019
SK,08-08-2020,6,0,11,0,0,575,210,0,148,0,0,4617,210,0,148,0,0,4617
SK,09-08-2020,6,0,80,0,0,199,208,0,208,0,0,4259,208,0,208,0,0,4259
SK,10-08-2020,44,0,13,0,0,461,222,0,213,0,0,4078,222,0,213,0,0,4078
SK,11-08-2020,3,0,24,0,0,411,130,0,235,0,0,3515,130,0,235,0,0,3515
SK,12-08-2020,17,0,16,0,0,370,130,0,247,0,0,2939,130,0,247,0,0,2939
SK,13-08-2020,1,0,31,0,0,447,102,0,228,0,0,2954,102,0,228,0,0,2954
SK,14-08-2020,149,0,42,0,0,341,226,0,217,0,0,2804,226,0,217,0,0,2804
SK,15-08-2020,68,0,38,0,0,164,288,0,244,0,0,2393,288,0,244,0,0,2393
SK,16-08-2020,19,0,12,0,0,884,301,0,176,0,0,3078,301,0,176,0,0,3078
SK,17-08-2020,20,0,28,0,0,1003,277,0,191,0,0,3620,277,0,191,0,0,3620
SK,18-08-2020,20,1,54,0,0,-260,294,1,221,0,0,2949,294,1,221,0,0,2949
SK,19-08-2020,25,1,34,0,0,509,302,2,239,0,0,3088,302,2,239,0,0,3088
SK,20-08-2020,58,0,38,0,0,387,359,2,246,0,0,3028,359,2,246,0,0,3028
SK,21-08-2020,46,0,7,0,0,662,256,2,211,0,0,3349,256,2,211,0,0,3349
SK,22-08-2020,45,0,37,0,0,633,233,2,210,0,0,3818,233,2,210,0,0,3818
SK,23-08-2020,22,0,0,0,0,0,236,2,198,0,0,2934,236,2,198,0,0,2934
SK,24-08-2020,43,0,63,0,0,1054,259,2,233,0,0,2985,259,2,233,0,0,2985
SK,25-08-2020,29,0,120,0,0,498,268,1,299,0,0,3743,268,1,299,0,0,3743
SK,26-08-2020,11,0,22,0,0,655,254,0,287,0,0,3889,254,0,287,0,0,3889
SK,27-08-2020,56,0,75,0,0,0,252,0,324,0,0,3502,252,0,324,0,0,3502
SK,28-08-2020,34,0,33,0,0,1084,240,0,350,0,0,3924,240,0,350,0,0,3924
SK,29-08-2020,26,0,11,0,0,480,221,0,324,0,0,3771,221,0,324,0,0,3771
SK,30-08-2020,25,0,25,0,0,554,224,0,349,0,0,4325,224,0,349,0,0,4325
SK,31-08-2020,25,0,5,0,0,201,206,0,291,0,0,3472,206,0,291,0,0,3472
SK,01-09-2020,18,1,12,0,0,288,195,1,183,0,0,3262,195,1,183,0,0,3262
SK,02-09-2020,34,0,23,0,0,461,218,1,184,0,0,3068,218,1,184,0,0,3068
SK,03-09-2020,34,1,44,0,0,312,196,2,153,0,0,3380,196,2,153,0,0,3380
SK,04-09-2020,105,0,17,0,0,441,267,2,137,0,0,2737,267,2,137,0,0,2737
SK,05-09-2020,58,0,26,0,0,353,299,2,152,0,0,2610,299,2,152,0,0,2610
SK,06-09-2020,9,0,24,0,0,220,283,2,151,0,0,2276,283,2,151,0,0,2276
SK,07-09-2020,29,0,25,0,0,316,287,2,171,0,0,2391,287,2,171,0,0,2391
SK,08-09-2020,19,2,17,0,0,167,288,3,176,0,0,2270,288,3,176,0,0,2270
SK,09-09-2020,31,0,16,0,0,294,285,3,169,0,0,2103,285,3,169,0,0,2103
SK,10-09-2020,20,0,41,0,0,201,271,2,166,0,0,1992,271,2,166,0,0,1992
SK,11-09-2020,17,4,16,0,0,197,183,6,165,0,0,1748,183,6,165,0,0,1748
SK,12-09-2020,29,2,17,0,0,270,154,8,156,0,0,1665,154,8,156,0,0,1665
SK,13-09-2020,31,3,2,0,0,285,176,11,134,0,0,1730,176,11,134,0,0,1730
SK,14-09-2020,33,0,16,0,0,135,180,11,125,0,0,1549,180,11,125,0,0,1549
SK,15-09-2020,54,3,169,0,0,292,215,12,277,0,0,1674,215,12,277,0,0,1674
SK,16-09-2020,48,0,32,0,0,260,232,12,293,0,0,1640,232,12,293,0,0,1640
SK,17-09-2020,53,4,67,0,0,303,265,16,319,0,0,1742,265,16,319,0,0,1742
SK,18-09-2020,29,3,68,0,0,227,277,15,371,0,0,1772,277,15,371,0,0,1772
SK,19-09-2020,39,2,34,0,0,398,287,15,388,0,0,1900,287,15,388,0,0,1900
SK,20-09-2020,49,1,3,0,0,354,305,13,389,0,0,1969,305,13,389,0,0,1969
SK,21-09-2020,56,0,11,0,0,225,328,13,384,0,0,2059,328,13,384,0,0,2059
SK,22-09-2020,66,0,23,0,0,261,340,10,238,0,0,2028,340,10,238,0,0,2028
SK,23-09-2020,35,1,14,0,0,363,327,11,220,0,0,2131,327,11,220,0,0,2131
SK,24-09-2020,64,1,31,0,0,398,338,8,184,0,0,2226,338,8,184,0,0,2226
SK,25-09-2020,92,0,21,0,0,364,401,5,137,0,0,2363,401,5,137,0,0,2363
SK,26-09-2020,48,0,22,0,0,444,410,3,125,0,0,2409,410,3,125,0,0,2409
SK,27-09-2020,38,2,49,0,0,239,399,4,171,0,0,2294,399,4,171,0,0,2294
SK,28-09-2020,25,2,18,0,0,157,368,6,178,0,0,2226,368,6,178,0,0,2226
SK,29-09-2020,41,0,71,0,0,363,343,6,226,0,0,2328,343,6,226,0,0,2328
SK,30-09-2020,75,2,68,0,0,374,383,7,280,0,0,2339,383,7,280,0,0,2339
SK,01-10-2020,38,3,72,0,0,422,357,9,321,0,0,2363,357,9,321,0,0,2363
SK,02-10-2020,42,1,34,0,0,333,307,10,334,0,0,2332,307,10,334,0,0,2332
SK,03-10-2020,39,2,39,0,0,346,298,12,351,0,0,2234,298,12,351,0,0,2234
SK,04-10-2020,43,2,32,0,0,301,303,12,334,0,0,2296,303,12,334,0,0,2296
SK,05-10-2020,17,1,67,0,0,107,295,11,383,0,0,2246,295,11,383,0,0,2246
SK,06-10-2020,25,3,40,0,0,194,279,14,352,0,0,2077,279,14,352,0,0,2077
SK,07-10-2020,99,2,28,0,0,56,303,14,312,0,0,1759,303,14,312,0,0,1759
SK,08-10-2020,12,1,35,0,0,52,277,12,275,0,0,1389,277,12,275,0,0,1389
SK,09-10-2020,33,2,71,0,0,340,268,13,312,0,0,1396,268,13,312,0,0,1396
SK,10-10-2020,42,1,95,0,0,299,271,12,368,0,0,1349,271,12,368,0,0,1349
SK,11-10-2020,39,1,104,0,0,224,267,11,440,0,0,1272,267,11,440,0,0,1272
SK,12-10-2020,7,1,5,0,0,38,257,11,378,0,0,1203,257,11,378,0,0,1203
SK,13-10-2020,50,2,89,0,0,236,282,10,427,0,0,1245,282,10,427,0,0,1245
SK,14-10-2020,42,0,61,0,0,237,225,8,460,0,0,1426,225,8,460,0,0,1426
SK,15-10-2020,41,0,54,0,0,218,254,7,479,0,0,1592,254,7,479,0,0,1592
SK,16-10-2020,31,0,48,0,0,179,252,5,456,0,0,1431,252,5,456,0,0,1431
SK,17-10-2020,36,0,56,0,0,293,246,4,417,0,0,1425,246,4,417,0,0,1425
SK,18-10-2020,30,1,32,0,0,175,237,4,345,0,0,1376,237,4,345,0,0,1376
SK,19-10-2020,4,2,11,0,0,28,234,5,351,0,0,1366,234,5,351,0,0,1366
SK,20-10-2020,42,1,50,0,0,321,226,4,312,0,0,1451,226,4,312,0,0,1451
SK,21-10-2020,34,0,35,0,0,205,218,4,286,0,0,1419,218,4,286,0,0,1419
SK,22-10-2020,50,0,48,0,0,0,227,4,280,0,0,1201,227,4,280,0,0,1201
SK,23-10-2020,43,0,55,0,0,484,239,4,287,0,0,1506,239,4,287,0,0,1506
SK,24-10-2020,49,0,25,0,0,291,252,4,256,0,0,1504,252,4,256,0,0,1504
SK,25-10-2020,16,1,35,0,0,186,238,4,259,0,0,1515,238,4,259,0,0,1515
SK,26-10-2020,5,1,5,0,0,20,239,3,253,0,0,1507,239,3,253,0,0,1507
SK,27-10-2020,23,2,4,0,0,81,220,4,207,0,0,1267,220,4,207,0,0,1267
SK,28-10-2020,12,0,11,0,0,124,198,4,183,0,0,1186,198,4,183,0,0,1186
SK,29-10-2020,18,0,13,0,0,128,166,4,148,0,0,1314,166,4,148,0,0,1314
SK,30-10-2020,20,0,33,0,0,169,143,4,126,0,0,999,143,4,126,0,0,999
SK,31-10-2020,27,1,26,0,0,247,121,5,127,0,0,955,121,5,127,0,0,955
SK,01-11-2020,18,1,34,0,0,133,123,5,126,0,0,902,123,5,126,0,0,902
SK,02-11-2020,9,4,4,0,0,32,127,8,125,0,0,914,127,8,125,0,0,914
SK,03-11-2020,37,0,5,0,0,207,141,6,126,0,0,1040,141,6,126,0,0,1040
SK,04-11-2020,62,0,79,0,0,305,191,6,194,0,0,1221,191,6,194,0,0,1221
SK,05-11-2020,29,2,38,0,0,178,202,8,219,0,0,1271,202,8,219,0,0,1271
SK,06-11-2020,49,0,7,0,0,249,231,8,193,0,0,1351,231,8,193,0,0,1351
SK,07-11-2020,51,1,19,0,0,293,255,8,186,0,0,1397,255,8,186,0,0,1397
SK,08-11-2020,50,2,89,0,0,210,287,9,241,0,0,1474,287,9,241,0,0,1474
SK,09-11-2020,12,1,16,0,0,51,290,6,253,0,0,1493,290,6,253,0,0,1493
SK,10-11-2020,51,1,13,0,0,316,304,7,261,0,0,1602,304,7,261,0,0,1602
SK,11-11-2020,36,2,48,0,0,252,278,9,230,0,0,1549,278,9,230,0,0,1549
SK,12-11-2020,24,3,48,0,0,192,273,10,240,0,0,1563,273,10,240,0,0,1563
SK,13-11-2020,47,1,17,0,0,227,271,11,250,0,0,1541,271,11,250,0,0,1541
SK,14-11-2020,41,1,37,0,0,288,261,11,268,0,0,1536,261,11,268,0,0,1536
SK,15-11-2020,42,2,52,0,0,151,253,11,231,0,0,1477,253,11,231,0,0,1477
SK,16-11-2020,23,2,12,0,0,186,264,12,227,0,0,1612,264,12,227,0,0,1612
SK,17-11-2020,27,1,7,0,0,179,240,12,221,0,0,1475,240,12,221,0,0,1475
SK,18-11-2020,29,3,38,0,0,196,233,13,211,0,0,1419,233,13,211,0,0,1419
SK,19-11-2020,32,0,36,0,0,164,241,10,199,0,0,1391,241,10,199,0,0,1391
SK,20-11-2020,23,1,52,0,0,182,217,10,234,0,0,1346,217,10,234,0,0,1346
SK,21-11-2020,59,0,32,0,0,0,235,9,229,0,0,1058,235,9,229,0,0,1058
SK,22-11-2020,31,3,41,0,0,530,224,10,218,0,0,1437,224,10,218,0,0,1437
SK,23-11-2020,14,1,61,0,0,48,215,9,267,0,0,1299,215,9,267,0,0,1299
SK,24-11-2020,41,2,31,0,0,231,229,10,291,0,0,1351,229,10,291,0,0,1351
SK,25-11-2020,42,0,44,0,0,0,242,7,297,0,0,1155,242,7,297,0,0,1155
SK,26-11-2020,52,0,20,0,0,497,262,7,281,0,0,1488,262,7,281,0,0,1488
SK,27-11-2020,37,1,40,0,0,221,276,7,269,0,0,1527,276,7,269,0,0,1527
SK,28-11-2020,59,4,31,0,0,279,276,11,268,0,0,1806,276,11,268,0,0,1806
SK,29-11-2020,19,1,35,0,0,203,264,9,262,0,0,1479,264,9,262,0,0,1479
SK,30-11-2020,4,1,23,0,0,30,254,9,224,0,0,1461,254,9,224,0,0,1461
SK,01-12-2020,42,1,5,0,0,213,255,8,198,0,0,1443,255,8,198,0,0,1443
SK,02-12-2020,40,1,23,0,0,338,253,9,177,0,0,1781,253,9,177,0,0,1781
SK,03-12-2020,28,0,8,0,0,191,229,9,165,0,0,1475,229,9,165,0,0,1475
SK,04-12-2020,47,1,7,0,0,269,239,9,132,0,0,1523,239,9,132,0,0,1523
SK,05-12-2020,21,3,9,0,0,173,201,8,110,0,0,1417,201,8,110,0,0,1417
SK,06-12-2020,26,0,6,0,0,206,208,7,81,0,0,1420,208,7,81,0,0,1420
SK,07-12-2020,6,2,17,0,0,43,210,8,75,0,0,1433,210,8,75,0,0,1433
SK,08-12-2020,13,0,20,0,0,251,181,7,90,0,0,1471,181,7,90,0,0,1471
SK,09-12-2020,24,0,19,0,0,264,165,6,86,0,0,1397,165,6,86,0,0,1397
SK,10-12-2020,26,0,27,0,0,292,163,6,105,0,0,1498,163,6,105,0,0,1498
SK,11-12-2020,27,1,31,0,0,243,143,6,129,0,0,1472,143,6,129,0,0,1472
SK,12-12-2020,26,0,24,0,0,182,148,3,144,0,0,1481,148,3,144,0,0,1481
SK,13-12-2020,22,0,30,0,0,183,144,3,168,0,0,1458,144,3,168,0,0,1458
SK,14-12-2020,2,0,55,0,0,55,140,1,206,0,0,1470,140,1,206,0,0,1470
SK,15-12-2020,25,1,33,0,0,0,152,2,219,0,0,1219,152,2,219,0,0,1219
SK,16-12-2020,33,2,19,0,0,498,161,4,219,0,0,1453,161,4,219,0,0,1453
SK,17-12-2020,8,1,19,0,0,133,143,5,211,0,0,1294,143,5,211,0,0,1294
SK,18-12-2020,33,1,22,0,0,0,149,5,202,0,0,1051,149,5,202,0,0,1051
SK,19-12-2020,122,0,25,0,0,0,245,5,203,0,0,869,245,5,203,0,0,869
SK,20-12-2020,12,1,38,0,0,0,235,6,211,0,0,686,235,6,211,0,0,686
SK,21-12-2020,3,0,17,0,0,758,236,6,173,0,0,1389,236,6,173,0,0,1389
SK,22-12-2020,34,0,16,0,0,220,245,5,156,0,0,1609,245,5,156,0,0,1609
SK,23-12-2020,22,1,2,0,0,148,234,4,139,0,0,1259,234,4,139,0,0,1259
SK,24-12-2020,32,0,9,0,0,319,258,3,129,0,0,1445,258,3,129,0,0,1445
SK,25-12-2020,20,0,23,0,0,199,245,2,130,0,0,1644,245,2,130,0,0,1644
SK,26-12-2020,115,0,15,0,0,270,238,2,120,0,0,1914,238,2,120,0,0,1914
SK,27-12-2020,46,0,16,0,0,203,272,1,98,0,0,2117,272,1,98,0,0,2117
SK,28-12-2020,0,1,15,0,0,22,269,2,96,0,0,1381,269,2,96,0,0,1381
SK,29-12-2020,19,0,13,0,0,274,254,2,93,0,0,1435,254,2,93,0,0,1435
SK,30-12-2020,13,1,17,0,0,131,245,2,108,0,0,1418,245,2,108,0,0,1418
SK,31-12-2020,12,0,15,0,0,154,225,2,114,0,0,1253,225,2,114,0,0,1253
SK,01-01-2021,12,1,5,0,0,81,217,3,96,0,0,1135,217,3,96,0,0,1135
SK,02-01-2021,10,1,13,0,0,205,112,4,94,0,0,1070,112,4,94,0,0,1070
SK,03-01-2021,9,0,33,0,0,146,75,4,111,0,0,1013,75,4,111,0,0,1013
SK,04-01-2021,1,0,22,0,0,25,76,3,118,0,0,1016,76,3,118,0,0,1016
SK,05-01-2021,17,0,9,0,0,271,74,3,114,0,0,1013,74,3,114,0,0,1013
SK,06-01-2021,13,0,42,0,0,203,74,2,139,0,0,1085,74,2,139,0,0,1085
SK,07-01-2021,14,0,13,0,0,392,76,2,137,0,0,1323,76,2,137,0,0,1323
SK,08-01-2021,14,0,86,0,0,235,78,1,218,0,0,1477,78,1,218,0,0,1477
SK,09-01-2021,5,0,29,0,0,181,73,0,234,0,0,1453,73,0,234,0,0,1453
SK,10-01-2021,4,0,22,0,0,246,68,0,223,0,0,1553,68,0,223,0,0,1553
SK,11-01-2021,1,0,30,0,0,29,68,0,231,0,0,1557,68,0,231,0,0,1557
SK,12-01-2021,7,0,16,0,0,190,58,0,238,0,0,1476,58,0,238,0,0,1476
SK,13-01-2021,8,0,10,0,0,377,53,0,206,0,0,1650,53,0,206,0,0,1650
SK,14-01-2021,7,1,155,0,0,217,46,1,348,0,0,1475,46,1,348,0,0,1475
SK,15-01-2021,13,0,12,0,0,206,45,1,274,0,0,1446,45,1,274,0,0,1446
SK,16-01-2021,5,0,10,120,0,206,45,1,255,120,0,1471,45,1,255,120,0,1471
SK,17-01-2021,9,0,6,0,0,240,50,1,239,120,0,1465,50,1,239,120,0,1465
SK,18-01-2021,0,0,9,0,0,19,49,1,218,120,0,1455,49,1,218,120,0,1455
SK,19-01-2021,14,1,9,230,0,247,56,2,211,350,0,1512,56,2,211,350,0,1512
SK,20-01-2021,5,0,1,223,0,277,53,2,202,573,0,1412,53,2,202,573,0,1412
SK,21-01-2021,5,0,17,200,0,241,51,1,64,773,0,1436,51,1,64,773,0,1436
SK,22-01-2021,1,0,9,187,0,165,39,1,61,960,0,1395,39,1,61,960,0,1395
SK,23-01-2021,5,1,10,0,0,141,39,2,61,840,0,1330,39,2,61,840,0,1330
SK,24-01-2021,3,1,9,0,0,197,33,3,64,840,0,1287,33,3,64,840,0,1287
SK,25-01-2021,1,0,13,87,0,39,34,3,68,927,0,1307,34,3,68,927,0,1307
SK,26-01-2021,6,0,17,0,0,171,26,2,76,697,0,1231,26,2,76,697,0,1231
SK,27-01-2021,1,0,3,273,0,0,22,2,78,747,0,954,22,2,78,747,0,954
SK,28-01-2021,5,0,3,456,0,335,22,2,64,1003,0,1048,22,2,64,1003,0,1048
SK,29-01-2021,1,0,8,244,0,179,22,2,63,1060,0,1062,22,2,63,1060,0,1062
SK,30-01-2021,3,0,6,0,0,168,20,1,59,1060,0,1089,20,1,59,1060,0,1089
SK,31-01-2021,2,0,9,0,0,235,19,0,59,1060,0,1127,19,0,59,1060,0,1127
SK,01-02-2021,1,0,4,146,0,0,19,0,50,1119,0,1088,19,0,50,1119,0,1088
SK,02-02-2021,5,2,2,481,0,0,18,2,35,1600,0,917,18,2,35,1600,0,917
